text,rating,label
terima kasih,5,True
barang sesuai dgn gambar good,5,True
baagusss cepatttttt trims toped seller,5,True
terimakasih barang,5,True
mantapppppppppppppp,5,True
trimakasih banyaaak boooss,4,False
oke banget nyesel lho,5,True
barang bagus suka recommended seller,5,True
bagusss sesuai terima kasih,5,True
sesuai deskrisi dlmnya ksh puring spt celana bola atw basket,4,False
makasih barang,4,False
harga kaki kwalitas bintang,4,False
respon ckp cepat harga mantap kualitas bagus,5,True
barang smp sesuai pesan terima kasih,4,False
barang terima ukur beda celana beli,4,False
barang bagus tdk dgn picture,2,False
bagus barang tambahin model jumbo,5,True
barang sesuai deskripsi kualitas sesuai harga terimakasih,4,False
terima kasih pesan,4,False
harga oke kualitas oke kirim cepat,5,True
pesan selamat barang oke,5,True
eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,5,True
terima kasih,5,True
okee barang muas kain bagus tmbus klo tiup gede,5,True
barang sesuai thanks mantap,5,True
ngidam kemaren atc kosong kalo tolong kabarin bang tingkat cepat barang recomended harga sekian,5,True
trimakasihhhhhhhhhhhhhhhhhhhhhhhhh,4,False
kualitas okkkkkk respon cepat delivery cepat rekommended seller,5,True
bahanya kasar panas dipake harga 25an beda,3,False
mantap,4,False
sampaiiiii mantabbbb,4,False
lumayan bagus moga tahan,4,False
terimakasih barang,4,False
produk sesuai deskripsi sesuai harga,4,False
alhamdulillah terima kasih,4,False
terima kasih barang terima,5,True
terima,5,True
not bad laaah recommended seller,4,False
mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabs,4,False
barang terima sesuai spek bagus thx,5,True
bagus bagus bagus bagus bagus bagus,4,False
makasih paket nyampe respon cepat thx,4,False
terima kasih mantaaf,4,False
sesuai foto cpt sampe makasih,5,True
bahan bagus ukur proses cepat,5,True
mantap barang tahan,4,False
packing rapi kirim cepat nyangka udh sampe barang produk sesuai deskripsi,5,True
terima kasih barang sesuai order,4,False
barang sesuai pesan terima kasih,5,True
mantap mantap mantap bagus,5,True
bagus sesuai deskripsi,5,True
bahan halus adem pakai,4,False
rekomended size oke,5,True
bagus bahan adem,5,True
terima kasih barang sesuai pesan,5,True
suka banget celana terima kasih,4,False
barang bagus cpt trm ksh,4,False
produk sesuai deskripsi mantap,4,False
respon chat cepat kualitas,5,True
mantap jos kerennn,5,True
alhamdulillah barang sesuai foto moga berkah dunia akhirat,5,True
mantap,5,True
produk sesuai gambar respon jual cepat komunikatif packing rapi kirim cepat very recommended store terima kasih,5,True
produk terima thanks,5,True
sesuai harap packing bagus respon cepat recsell bgt,5,True
celan pendek sdh dipake makasih,4,False
barang sesuai pesan,5,True
produk bagus bahan wokeh harga kantong celana pakai rrespon layan ramah kirim top markotob mantab surantab sukses grosir celana olahraga moga lancar jaya,5,True
barang terima sesuai deskripsi terimakasih,5,True
bagus gede banget,5,True
barang,5,True
barang terima sesuai deskripsi terimakasih,5,True
selamat pagi celana terima terima kasih,5,True
gede banget yah hahah oke barang nyaman pakenya,5,True
barang sesuai pesan respon cepat kirim cepat packing rapi thanks,4,False
kualitas barang bagus,5,True
terimakasih bos barang sdh bahan bagus barang bagus,5,True
barang sesuai gambar terima kasih,5,True
keren ekslusif,5,True
oke barang sesuai kirim cepat,5,True
baguus muat sesuai deskripsi,5,True
pesan sesuai kirim cepat senang belanja tokopedia,5,True
barang sesuai deskripsi nyaman pakai,5,True
barang bagus puas,5,True
bagus suka,4,False
barang terima blum moga,4,False
barang muas selamat terimakasih,5,True
sesuai gambarr,5,True
barang terima terima kasih,4,False
bagus sesuai pesan responsip,5,True
mantapppp terimakasih fast response,5,True
bagus tebal,5,True
bagus sesuai deskripsi,5,True
terima kasih paket terima barusan,5,True
barang terima makasih,5,True
mantap moga lancar,4,False
pesan terima trims,4,False
bagus recomended seller order trima ksh,4,False
barang harga,5,True
barang bahan bagus,4,False
produk sesuai bagus ukur bahan lumayan,5,True
order sekian senang puas kirim cpt respon cpt mksh,5,True
harga oke kualitas oke kirim cepat,5,True
terima sesuai order thanks,5,True
respon delivery cepat sukses,5,True
serba fast respon kirim dll,5,True
barang terima mantap biar bintang bicara,5,True
barang cepat ukur bener2 big size makasih,5,True
barang terima barang bagus sesuai harga,4,False
jual ramah barang cepat,4,False
barang terima barang bagus terima kasih,4,False
response cepat barang bagus sesuai pesan nyaman pakai puas belanja terima kasih,5,True
thx good,4,False
oke josss sampe kaya foto,5,True
sdh sesuai pesan terima kasih,5,True
barang sesuai deskripsi,5,True
alhamdulillah cepat suka dompet krn kantong resleting sippppp,5,True
celana cuman papa thx,4,False
thanks barang udh nyampe,4,False
mantap kwalitas sesuai dgn harga,4,False
puas bagus barang cepat,4,False
respob cepat bahan tipis adem,5,True
mantap sesuai harga cuman sampe hehe btw rekomen harga miring,5,True
thanks paket celana bagus,5,True
barang bagus harga segitu kantong lepas jahit moga cek kirim pelang terima kasih,4,False
mantap cocok ukur ane mantap sukses,5,True
kirim cepat produk bagus sesuai harap,5,True
sebelum2 cepat kereeen,5,True
ukur sesuai tulis bahan training bagus,4,False
sesuai gambar barang oke makasih,5,True
bagus sesuai order gambar spesifikasi,4,False
kalo bintang kasih bintang serius kereeen mesen,5,True
bagus bagus bagus bagus bagus bagus,4,False
kirim cepat benar2 bigsize,5,True
kualitas barang lumayan cepat layan,4,False
barang terima,5,True
barang terima kasih,4,False
thx barang sdh,5,True
oke standart sesuai budget,3,False
barang sudh terima barang muas,5,True
barang bos mantap,5,True
barang sdh terima trmksh,5,True
sip dehhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3,False
thx you barang terima layan cepat muas,5,True
mantaap mgkn order hehe,5,True
barang terima terima kasih,4,False
brng sampe,3,False
barang sesuai harap layan senang,4,False
oke barang sampe bos thx,3,False
celana nyaman raga tidur harga murah,4,False
mantap barang sesuai terima kasih,5,True
kualitas banding harga rating bagus deh,5,True
layan cepat barang sesuai pesan pesan toko kecewa trims,4,False
bahan bgt adem cepat kering,5,True
bagus kualitas jahit rapih pakai,5,True
barang terima kasih,4,False
bahan adem bagus pakai lembut dingin,5,True
barang sesuai deskripsi seller fast respon ukur warna sesuai pesan barang pakai tks,5,True
produk bagus sesuai gambar kirim cepat terima kasih,5,True
keren nyaman kualitas,5,True
sesuai skripsi gambar,5,True
seller fast respon kirim cepat packingnya rapih barang bagus sesuai pict deskripsi,5,True
darat packing mantap barang,5,True
sesuai harganx,3,False
barang bagus sesuai gambar,5,True
sesuai harap bahan oke jahit oke moga awet,5,True
biar bintang bicara,5,True
,5,True
next order ukur kalo kurus wkwk,5,True
hatur nuhun nyaaaaaaaa,4,False
bagus sesuai harga,5,True
makasiiiiiii yaaaaaaaa,4,False
terima sesuai pesan,5,True
layan cepat barang sesuai pesan,4,False
udh bli dsni bgus mdel bhannya,5,True
respon cepat kirim cepat barang bagus,5,True
kirim telat barang bagus,5,True
barang cakep banget sukaaaaa kirim cepat packing rapih tks sukses trs jual,5,True
bahan bgt adem cepat kering,5,True
biar bicara,5,True
barang mantap ringan kringat cepat kering,5,True
recommended order,5,True
oke packing bagus barang sesuai,5,True
barang bagus bahan halus cocok harga terima kasih,5,True
terimakasih respon cepat,5,True
barang terima mantaaaap terima kasih,5,True
celana bagus muas cocok bwt ukur jumbo,5,True
bahan nyaman adem jahit halus rapih proses kirim cepat kemas kirim rapih,5,True
ukur warna sesuai foto deskripsi pruduct jual,5,True
terima kasih barang bahan celana bagus jahit rapih,3,False
belanja mantap,5,True
keren nyaman kualitas,5,True
motif kirim kak gpp makasih,5,True
kualitas sesuai harga,5,True
murah bagus,5,True
barang terima sesuai deskripsi terimakasih,5,True
mantapss packingnya rapih,5,True
sesuai deskripsi barang cepat,4,False
sesuai deskripsi mantaaappp,5,True
muas,5,True
kereeen barang cepat sampau terima kasiiih,5,True
barang sesuai nyaman seller ramah fast respond makasih sukses lapak,5,True
dddsfjdgzfdahcjgoddjdhsjdhfkffkfhdkkchadfjkcv,5,True
celana sesuai deskripsi nayam dipake olahraga good,5,True
ukur gede banget,4,False
lumayan lari pagi mantap,5,True
ukur sesuai bahan sesuai bahan nyaman,5,True
keren banget kak ngepas banget kain dingin mantap pkoknya,5,True
lumayan lachh,5,True
barang sesuai deskripsi kirim cepat,5,True
cocok sesuai order koleksi order notif ganti,4,False
terimakasih barang,5,True
ukur pesan,3,False
produk sesuai gambar respon jual cepat komunikatif packing rapi kirim cepat very recommended store terima kasih,5,True
sesuai harap bahan tebal lapis celana nyaman dipake jahit rapi kirim respon cepat puas,4,False
bahan tipis far thank,5,True
barang sesuai deskripsi mantap,5,True
barang bagus murah nyaman pakai,5,True
puas banget barang bagus beli,5,True
barang bagus sesuai gambar,5,True
paket sdah trma sesuai hrpkn makasih,5,True
beli celana dsni hasil muas bahan bagus harga murah,5,True
barang cepat packing rapi barang sesuai deskripsi,5,True
barang terima kualitas sesuai harga,5,True
terimakasih agaaan barang bagus sesui,4,False
bagus barang bahan tipis adem beli giat indoor cocok,5,True
nice quality recommended banget,4,False
kirim cepat bahan adem packing rapi terimakasih kak,5,True
packing bagus kualitas barang oke kirim lumayan cepat,4,False
numayan respon cepat kirim barang cepat,4,False
bagus sesuai harga,5,True
sesuai gambar terima kasih,5,True
moga usaha lancar moga sukses,5,True
brg sdh smpai tdk ssuai dgn gambar display toko,3,False
respon cepet kirim cepet bungkus rapi barang bagus ahhh thank much lahh,5,True
bahan tipis sesuai harga good deh jual ramah kirim,4,False
sesuai gambar sayang bahan parasut tipis lapis bagus krn kantong sleting zipper kasih tali overall bagus,4,False
packing rapi respon cepat,5,True
barang bagus sesuai gambar recommended thx,5,True
makasih barangny smpe fast respon barang bgs,5,True
brg nyampe sprti muas mksh byk next order,5,True
produk lumayan beli ke2,5,True
barang terima makasih,5,True
mantapppppppppppppp,5,True
barang samapai good,5,True
kyknya lumayan bgs moga awet,4,False
kirim cepat kesan produk lumayan bagus mudah2an beneran nyaman dipake terimakasih seller tokopedia,4,False
terima kasih barang moga lancar trus,5,True
barang cepet sampenya thank you,4,False
mantafff jiwaaa keren sesuai pesan,5,True
mantap ukur lebar cutbrai lapis jeans biar basah salju,5,True
terimakasih,5,True
muas terima kasih,5,True
sesuai gambar nyaman terima kasih,5,True
trimakasih banyaaaak gaaaaaannnn,4,False
barang sesuai harga kualitas bagus kirim cepat thanks,5,True
barang sesuai,4,False
terimakasih barang sdh sdh terima sukses sll,4,False
jahit rapi cacat ngebalas diskusi cepat recommended seller nih agan bayar senin kamis banjarmasin,4,False
barang ukur nyaman puas banget order deh recomended,5,True
kualitas brg bagus layan cepat kirim cepat pedahal alamat konfirmasi ganti alamat cepat thanks yah,5,True
sesuai pesan,3,False
barang lumayan bagus harga mantap,5,True
muas belanja,4,False
terimakasih bos moga sukses layan tingkat libur,5,True
pesan sdh terima,4,False
makasih banyaak barang samapai,4,False
barang sesuai deskripsi kualitas sesuai harga terimakasih,5,True
terima kasih terima brg sesuai harap,3,False
bagus cepat smapai harga murah mantan,5,True
bahan harga sesuai respon jual kirim cepat,4,False
brg sdh bagus terimakasih,4,False
barang terima kasih,5,True
makasiiiiiiiiiiiiiiiiiihhhh,4,False
sip barang sesuai tawar,4,False
barang bagus kirim cepet,5,True
hatur nuhun,4,False
sesuai deskripsi trimsssss yaaaa,4,False
barang oke packing bagus,5,True
barang nyampe kualitas sesuai harga moga bikin rajin olahraga,5,True
bagus nnti beli lgi stok,5,True
sesuai bagus,5,True
murmer cepat tanggap bahan halus kayak coba,5,True
mantap sesuai harga puas,4,False
order bahan baguss,5,True
bahan bagus respon cepat mksh bnyak,5,True
mantap barang thanks terima kasih tokopedia sukses slalu,5,True
kliatannya sampe blm ane check makasih,5,True
produk sesuai gambar bagus kirim cepat,5,True
kualitas makasih sesuai harap,5,True
produk terima sesuai deskripsi produk bahan produk kuat rentan debu kotor produk fungsi indoor outdoor jual cepat proses transaksi senang belanja toko,5,True
okee barang muas kain bagus tmbus klo tiup,5,True
bahan pling celana sya order tingkat cepat barang recomended harga sekian,5,True
barang bgus mantap,4,False
mantab broo ane pake mudah2xan kaga gatal hahaha,5,True
quality goodddd harga jangkau thanks,4,False
terima kasih barang sdh lumayan nyaman,4,False
sesuai harga barang finishingnya lumayan,3,False
thx good,4,False
harga segitu barang kualitas,5,True
barang terima udh beli recomended sesuai pesan makasih,5,True
muas bahan adem nyaman pake,4,False
kirim cepat respon cepatttt makasih,5,True
sesuai deskripsi kualitas bagus,5,True
paket terima bagus terimakasih,4,False
kirim cepat bahan,4,False
makasih barang sampe coba kaya bagus,4,False
trimakasih moga lancar,5,True
mantap kwalitas sesuai dgn harga,4,False
paket barang sesuai harga terimakasih,3,False
respon cepat cocok bad adem,5,True
bahan tipis panas dipake,1,False
barang terima lumayan,3,False
mantapppppppp barang,5,True
celana puas bagus barang,5,True
bagus harga segitu,4,False
alhamdulillah kualitas harga,4,False
terima kasih barang recomended bgt,5,True
maaf review kemarin beli celana no1 no3 celana no1 warna suka bahan tipis berisik dipakenya no3 bahan tebal berisik paking rapi responnya cepat terima kasih,4,False
terimakasih barang,4,False
puuuuaaas bagus,5,True
alhamdulillah terima kasih,4,False
terima kasih barang terima,5,True
cepat terima kasih banyaaaak,5,True
lumayan sesuai harga lari pagi,3,False
terima kasih barang,5,True
barang mantap rekomended seller tunggu bahan parasut terima kasih lupa feedbacknya,5,True
alhamdulillah barang sampe,5,True
not bad laaah recommended seller,4,False
barang terima sesuai spek bagus thx,5,True
oke barang terima makasih beli model beli,5,True
barang cepat paket rapi,3,False
fast respon cepat nyampeknya,4,False
brg sdh terima terima kasih,4,False
barang terima muas celana mantap,5,True
bagus clananya nnti psen deh,4,False
sesuai foto cpt sampe makasih,5,True
yeeeeeees,5,True
desain oke bahan panas,4,False
okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeh,4,False
paket sdh fast respon kualitas sesuai mantap,5,True
barang terima mantap,5,True
mantaps productnya,4,False
respon cepat barang rencana order,4,False
cepat sampe barang sesuai pesan thks,4,False
mantapppppppppppppppppppppppppppppppppp,5,True
terimakasih,4,False
barang kualitas trimakasih,5,True
mantap barang sesuai harga makasih,5,True
mantapp barang bagus adem respon seller cepat,5,True
barang terima sesuai deskripsi oke banget,5,True
thaaaannkkkk yoooouuuuu,5,True
respon seller cepat kirim cepat jahit bagus bahan serap keringat,4,False
thaaaannkkkk yoooouuuuuu,5,True
cepat barang bagus,5,True
barang packing rapi saran toko program harga cuci gudang,4,False
teeeeerrrrrrbbbbbbbaaiiiiiiikkkksssss,5,True
beli puas barang,5,True
celana terima kwalitas lumayan,4,False
terima kasih barang terima packingnya rapi respon jual oke ukur sesuai deskripsi moga sukses,5,True
bagus cocok cuaca panas gerah,5,True
barang terima,5,True
mantap order,5,True
,5,True
mantap barang selamat,5,True
bahan bagus adem kualitas oke,4,False
kodi beli lapak kecewa lapak ramah responnya cepat celana jual bagus bahan jahit,5,True
mantppp barang sesuai deskripsi terima kasihh,5,True
respon jual mksh,4,False
bahan kantong bagus jahit paha kantong goyang2,5,True
bagussssdsssssssssssssss,5,True
bagus barang samoai dgn selamat,5,True
barang sesuai kirim cepat tks,4,False
thx barang bagus sesuai,5,True
barang terima,5,True
order sampe makasih,5,True
tepet anet balang campe emeshhhhh,5,True
joss,3,False
barang terima terimakasih,5,True
produk bagus terimakasih,4,False
recommendeddddddddddssss,5,True
bagus kereeeeeeeeeeeeeennnnnnnnnnn,5,True
kantong belah kiri robek,2,False
sesuai harga sesuai harga sesuai harga nice,3,False
sesuai deskripsi packingan rapi bahan emg tipis sesuai harga kualitas sesuai harga mantap,5,True
keren sesuai gambar,5,True
barang sampe terima kasih resletingx rusak lepas,5,True
bagus celana kaya sesuai harga hhe tengkyu,5,True
ukur normal pakai ukur ukur,2,False
terimakasih barang darat cepat kualitas biar bintang bicara,4,False
recommended seller layan ramah barang sesuai foto deksripsi packing rapih resi cepet input belanja harga sesuai kualitas,5,True
beli responsif barang cepat,4,False
mantaaaaaappp,4,False
barang bagus sesuai pesan terima kasih,4,False
bagus barangx tdk kecewa trimakasi,5,True
muas belanja,4,False
murah riah bagus jahit rapi,5,True
respon seller cepet barang cepet sampe barang sesuai nomor pesan produk sesuai foto banding dgn harga mantab deh pokok,4,False
sampe pilih jne reg fast resp recommended seller,5,True
kualitas mantabs soul respon jual mantabs soul klu cepat barang relatif cepat lamabtnya barang lepas kurir tpi klu cepat jual kirim barang mantabs soul saran motif warna logo celana mantabs soul,5,True
good seller good product thanks,5,True
kualitas oke respon jual cepat,5,True
manthap bahan tipis sesuai dgn harga good,4,False
makasih bos barang terima,4,False
makasih paket sesuai pesan,5,True
tengkyu,3,False
damn fast response keep the good work,4,False
biar bintang bicara,4,False
barang terima sesuai pesan trimssss,5,True
celana murah dipake jogging thx grosir celana murah,4,False
good,5,True
bahan bagus bagt halus panas jahit rapi kaya celana celana mahal usul karet ditebelin trims byk ane bayar jne oke kirim pake jne reg ane bayar nih,5,True
terima lupa kasih ulas,4,False
harga segitu kualitas oke bgt dipake kalo tulis nike spt asli tks anyway puas,5,True
produk sesuai,4,False
terimakasih barang terima kualitas lumayan sesuai harga,4,False
barang bagus sesuai deskripsi,5,True
fast respon barang foto,4,False
barang sesuai harga kirim cepat,4,False
kualitas lumayan barang sesuai deskripsi,3,False
barang terima terimakasih,5,True
haturnuhun,3,False
paket terima terima kasih,5,True
bagus nyaman cepet sampe,5,True
barang terima kualitas barang bagus salam sukses kawan,5,True
sesuai harga cocok dipake sehari2,5,True
mantapppppppp barang,5,True
mantappppp murah bagus,4,False
barang darat thx,3,False
kualitas cocok harga sayang ane alhasil pake adek,4,False
refund suksess mksh,4,False
barang layan mantab terima kasih,5,True
bagusss harga murah kirim cepat puas,5,True
trima kasih barang terima,5,True
lumayan nih jahit rapih,3,False
barang okey lumayan pakai adeeeem,5,True
barang sesuai pes thanks,4,False
barang cepat lumayan bagus barangx harga segitu oke,4,False
barang terima,5,True
muas iya muas sesuai,3,False
ukur,4,False
brg udh dterima kualitas bagus sesuai harga layan mantap koreksi berat barang hrus sesuai trims,4,False
biar bintang bicara hehehe,5,True
sesuai harga trims,5,True
oke sesuai harga lumayan sehari2,4,False
mantap cepat murah kualitas sesuai harga,5,True
terima kasih barang terima puassss,5,True
okay bro barang makasih,4,False
barang terima sesuai pesan terima kasih,4,False
mantaaapppppppppp pokok,5,True
barang sesuai harga kualitas oke,5,True
paket udh terima mantapsssss,4,False
barang terima,5,True
oke,4,False
barang barang bagus respon cepat,5,True
barang terima cepat sampe mantap,4,False
barang sesuai gambar kwalitas layan top tks sukses,5,True
paket terima,5,True
packing rapiii bangeett barang smua thanks,5,True
seller fast respons barang cepat kirim bertele2 barang bagus murah recommended seller,5,True
barang sesuai pesan,3,False
barang layan siiiippppppp,5,True
terima kasih barang,5,True
sesuai gambar sippppppppppppp,5,True
pakai main bola pendek,5,True
packing rapi kirim cepat,4,False
barang sesuai warna sesuai jahit lumayan rapih,5,True
pesan sesuai kirim cepat,5,True
okke bgd bahan tebal tipis ukuranya pakai,5,True
suka bgt sma clananya dipakenya adem,5,True
celana bagus layan cepat,5,True
makasih kak barang bagus respone seller cepet banget sukses kak,5,True
sesuai hrga rim cepat smapai,5,True
oke barang terima thanks,5,True
sesuai deskripsi,5,True
mantep joss joss joss joss,5,True
barang terima kondisi,5,True
barang2 terima pokok puas bangettts ekspektasi trim,5,True
beli seller reponsif layan cepat barang recommend,5,True
barang terima dlm kemas dgn rapi respon jual cepat terima kasih,5,True
barang service muas,5,True
mantapp bagus bahan adem ukur,5,True
barang kirim crpat gambar sesuai terimakasih,5,True
barang bagus kualitas harga,5,True
barang sesuai deskripsi mantap fast respon,5,True
kereeen bangeeet bungkus ekstra rapi bungkus paket ekspedisi kereeeen,5,True
barang cepat good,5,True
mantap baguss cepat sukses,5,True
terima kasih barang sesuai gambar,5,True
alhamdulilah seller pesan minggu malam senin siang barang proses cepat bonus celana makasih seller moga allah balas,5,True
sesuai deskripsi nyaman dipake olahraga,5,True
barang nyampek sip,4,False
bahan bagus pakai ane doain model stok,5,True
bagus bagus bagus bagus,5,True
sampeeeeeeeeeeeeeeeeee,4,False
barang sesuai ulas gambar kirim cepat,4,False
barang thanks,5,True
mantap langgan mah top,5,True
sip bahan merk enzoro bagus,5,True
respon cepat sesuai deskripsi tks,5,True
joss,3,False
barang bagus harga murah konsumen suka makasih,4,False
barang bagus kirim cepat,5,True
bagus banget harga murah,5,True
sesuai gambar terimakasih salam puas langgan,5,True
mantap jiwa ragaaaaaaaa,5,True
lumaaayan mantap respon seller cepat tanggap,4,False
brng udh smp brng sesuai dgn gambar mudah2an awet paket rapih,4,False
brang terimakasih,5,True
bahan,4,False
bagus sesuai ekspetasi,5,True
barang selamat cepat,5,True
mantaaaaaaapppppppppppppp,5,True
bagus kereeeeeeeeeeeeeennnnnnnnnnn,5,True
barang oke suka cocok harga,5,True
trimakasih bahyaaak booossss,4,False
barang cocok kualitas lumayan trims,5,True
bintang nilai,4,False
respon cepat barang terima sesuai beli dehh,5,True
barang thank smoga toko sukses slalu amin,5,True
terima kasih barang bos,3,False
barang suka,3,False
sesuai bagus tks,5,True
brang udh smpek trma ksih,1,False
bahan adem sesuai ukur thanks,5,True
sesuai deskripsi thanks,5,True
trimakasih barang,4,False
produk bagus respon seller cepat,5,True
sipppppppoooppp saippppp,5,True
barang sesuai pesan,4,False
mantabbbbb kualitas kecewa,5,True
biar bintang bicara,5,True
paket terima,4,False
pesan terima terima kasih,4,False
pesan sampe mantap,5,True
bagusss seller responsif bahan adem,5,True
celana sampe selamat packing rapih kirim cepat oke banget,5,True
proses cepat bahan parasut paket pikir pants gombrong gpp karetny kenceng gelang kaki,4,False
paket nyesel beli kualitas bagus harga murah,5,True
bagus pesan,5,True
barang packing rapiih mantaap,4,False
bagus,5,True
barang bagus sesuai haturnuhun,4,False
barang sesuai deskripsi pesan bahan lumayan tebal tdk nerawang seller responsif,5,True
good,5,True
barang sesuai proses cepat,4,False
terimaaa kasiihhhhh barang sampaiiii,5,True
warna agam spy byk pilih,4,False
bahan bagus sukak gede,5,True
paket terima produk sesuai gambar suka celana,5,True
barang bagus sesuai gambar mannttaaap klo saran warna donx sukses,4,False
mntapp respon cepat next order,5,True
,5,True
brg nyampe mantaap nech brg sesuai harap puas order lgi nech,5,True
barang bagus tipis sesuai harga mantap,4,False
terimakasih barang siang rapih oke,5,True
sampaaaaai thaaaanks respon asik barang oke sesuai harga,4,False
suka bahan respons cepat cepat kaya next time pesan ukur deh hehe good,5,True
respon cepat packing rapi barang oke,5,True
makasih,4,False
bagus selamat barang,4,False
terima kasih barang terima,5,True
bintang bicara,3,False
makasih barang sesuai harga,5,True
sampe cepettt packing rapi murah murahannn baguss,5,True
barang bagus sesuai harga maaf tlat konfirmasi khabis pket,5,True
barang terima barang bagus sesuai pesan,4,False
hahaaa,5,True
tnks pket dudah terima,4,False
sorry kasih ulas sibuk tpi puas layan bogus,4,False
barang terima makasih,4,False
produk sesuai spesifikasi,4,False
terima kualitas sesuai harga,4,False
parang sesuai spesifikasi mkasih tokopedia,4,False
brg udh sampe mksh,5,True
brg sdh terima sesuai harga mantab sukses slalu,5,True
barang respon cepat thanksssss,3,False
barang sdh terima,5,True
terimakasih terima,4,False
bagus suami suka mksh,5,True
oky barang darat selamat,5,True
barang sukses,4,False
barang sesuai deskripsi fast respon kirim cepat,5,True
barang sdh terima dgn packing rapi respond cepat,4,False
mantap celana oke adem pakai,5,True
bagus bahan kirim cepat,5,True
bahanya bagus size dipake,5,True
barang sesuai pic,3,False
recommend seller beli proses cepat packing rapih barang oke,5,True
thanks terima kwalitas aesuai harga,5,True
nice,4,False
celana ukur,3,False
cepat pokok belanja die terimakasih,5,True
fast respon cepat nyampeknya,4,False
celana bahan banget paking rapih,5,True
sesuai harga kualitas good jobs,3,False
maaf telat barang selamat kirim cepat sayang warna,3,False
,4,False
mantap barang darat selamat bagus model ukur oke mantap recomendet terima kasih,4,False
barang sesuai deskripsi kualitas sesuai harga,4,False
celana bgus bhanny nyman klo panas adem klo dingin anget hihi mntep thx ntr order,4,False
bagus barang thanks pgn order,5,True
fast respons sayang ongkirnya mahal,3,False
biar bintang bicara thanks,5,True
makasih,4,False
sampe sis oke deh barang,4,False
barang sampe kirim cepat harga kualitas barang sesuai,5,True
ukur celana harga 000 celana bagus banget bungkus bikin serasa beli celana adidas asli,5,True
sesuai foto cpt sampe makasih,5,True
sip makasih btw abu abu bahan beda ngiri ahahahah,5,True
barang dateng thanks,4,False
sesuai harga,3,False
sesuai deskripsi celana bagus gede sdkit pakai,5,True
alhamdulillah terima kasih gann barang bagus banget share temen2 ddd,5,True
bagus dahh barangnyaa kgk nyesel beli tokopedia com,4,False
barang bagus banget suka bahan sesuai gambar makasih,5,True
alhamdulillah moga manfaat,3,False
siip terima kasih murmer layan cepat,4,False
murah riah lumayan,3,False
layan cepat produk bgus,5,True
kualitas barang murah,3,False
produk sesuai skripsi bonus pompa kualitas mantap kirim fast overall good tqs,5,True
alhamdulillah barang original jamin,5,True
mamtafffffff,5,True
brg sesuai pesan cepat baget good saller,5,True
terima kasihh sellerr responnya super cepat kualitas barang bagus muas,5,True
wuookkkkkaaaaayyyy,5,True
paket rapi sesuai pesan response cepat kirim cepat,5,True
produk bangus,5,True
barang baguss kualitas top,5,True
recommended seller original product good packing fast delivery fast response good job love,5,True
thx agaaan barang diterimaaa proses cepat,5,True
gym ball terima hijau sesuai pesan terima kasih,3,False
barang sdh terima kondisi bagus bocor wrapping krg solid terima kasih,5,True
good,5,True
pesan cepat kirim cepat,5,True
barang sesuai deskripsi original,5,True
barang bagus sesuai gambar cepat recommended,5,True
thanks paket darat selamat akurat paking super mantap label fragile trima kasih,5,True
barang semoat pasang trims,4,False
barang bagus sesuai gambar cepat recommended,5,True
harga relatif murah banding lapak,5,True
suwun barang nyampek packing bagus layan oke,4,False
barang sdh terima kondisi thks,4,False
sesuai fto respon cepat,4,False
thanks barang terima sesuai pesan,4,False
barang,4,False
barang terima thx,4,False
barang sesuai skripsi foto respon cepat barang cepat kirim terima kasih,5,True
sip,5,True
respon kilat cepat barang sesuai deskripsi warna sesuai toko jujur sip,5,True
barang bagus respond seller cepat recomended seller,5,True
nice good kirim sesuai jadwal,5,True
cocok etalase markotooooop,5,True
nicee service,5,True
kualitas bola bagus kirim oke,5,True
kartu sdh terima packing,4,False
packing rapi barang sesuai deskripsi,4,False
terimah kasih bos barang mantap bos,5,True
terima kasih barang bagus kirim cepat respon cepat harga hemat,4,False
barang sdh terima,3,False
barang sampe barang bgus tpi agk,5,True
brg bagus packing rapi brg sesuai gbr murah,5,True
barang bagus moga awet pikir paket kartu merah hitam paket kartu,5,True
tinggal coba pasang nih,5,True
barang pecah mta ganti,1,False
barang sesuai respon cepat barang mulus puas pokok,5,True
terima kasih barang darat selamat sasar,5,True
maaaaaaaaaaaaaaantaaaaaaaaaaaaaaabbb,5,True
mantap gaiss barang bagus,5,True
produk sesuai gambar trims,5,True
respon cepat barang terima sesuai pesan,5,True
proses cpt barang cacat sesuai denghan harga,4,False
kualitas layan,4,False
okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5,True
terimakasih order,4,False
sesusai deskripsi sesuai gambar lambat respon aksi barang sampe terima kasih yah,5,True
